timestamp,Username,caption,no. of likes,no. of comments,comments,food1
11/6/2020,sethluicious,"With minimal preparation time, this easy stay-home recipe is bound to bring back some travel memories! This Braised Pork Belly Rice (Lu Rou Fan) recipe will help you clear any leftover rice. 
Distinct in flavour in every bite, each mouthful is packed with a punch of umami. Try it for yourself and let us know how it goes! ~ @jermtard",776,5,"['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn', 'Lovely shot 😍 Simple recipes always  taste the best!', '😋yum', '🙌', ""Lu Rou, my son's favorite, yummy 😋""]",
10/6/2020,sethluicious,"Blending the best of both worlds, this Franken-creation of @kfc_sg  Meltz and @mcdsg McSpicy is a simple stay-home recipe to ease your boredom.
.
So, pick your pan up and let's start cooking. Try this recipe out and let us know how lip-smackingly good this is! It's gonna be great, I promise. ~ @jermtard",777,3,"['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn', 'Wow!!', '🔥🔥🔥🔥🔥🔥 omg 😋😋😋😋']",
9/6/2020,sethluicious,"If you're looking for an affordable crab feast during this 'Circuit Breaker' period, Hotpot Dynasty has got you covered!
.
With minimum spending of S$30 on other zi char dishes, you can now enjoy their 'Circuit Breaker' promotion at S$39.90 for three crabs, which are also available for takeaway orders.
.
What's stopping you from delighting in this local staple and deliciously scrumptious treat?
.
The Chilli Crab at Hotpot Dynasty is intensely flavourful, savoury and slightly piquant; striking all the right chords for me. Try it for yourself and you'll know I'm not kidding! ~ @jerm_tard",1228,12,"['Cravings! 🌸', '#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn', 'Cravings +1', 'Looks so good 👌🏼', '@cindylarva', '@elaine_bee @seraphin53 @jacelyndestinee', '😍😍', 'This looks amazing 😍', 'omg I need this🤤🤤🤤', '@wjyjohnny', '@j.oanna.c', 'We will have this, for sure! Thanks for the recommendation. 👍🏻']",
8/6/2020,sethluicious,"[GIVEAWAY] There is no better news than hearing that KFC's Zinger Double Down has returned to us and even better, it's back with a twist. Presenting: the Mozzarella Zinger Double Down that features the same tantalising Zinger fillets but this time with a chunky, golden mozzarella patty in between. That's not all, these Zinger fillets are slathered with a tangy tomato basil sauce that cuts the richness of the mozzarella patty so you won't be too overwhelmed when you are feasting on this beauty. KFC's Mozzarella Zinger Double Down truly pushed the envelope on what a conventional burger can be.
.
KFC is having a giveaway where you can stand to win a free Double Down Meal delivered to your doorstep. All you have to do is to tag a friend and leave a comment on why you love this fantastic burger! Good luck and happy feasting!
.
Here’s how to win:
.
1. Like our post
2. Follow and like @sethluicious and @kfc_sg 
3. Leave a comment telling us why you love the KFC Double Down Burger, and tag a friend! Use the hashtag #SLxKFC.
****
.
Giveaway ends on 22 June 2020 at 11.59pm. Winner will be announced on 23 June 2020 at 11am. Stay tuned to see if you have won. All the best!
.
Terms and conditions:
.
- Your entry will qualify only if the requirements from above are met.
.
- Your account must be public.
.
- Giveaway is only valid for people residing in Singapore.",1120,36,"['@kfc_sg or @kfcsg?', 'Looks really good 😍😍', '@ledavidiado @thechuth', '@evejnr', 'Because KFC crispy batter tastes amazing ❤️❤️❤️❤️ @weilinglovesfooddd', 'Because it’s finger lickin goooood! @jmyt #SLxKFC', '@dapuini you eat this today?', ""Who doesn't like a cheese patty sandwiched between fried chicken? It's a match made in heaven! @xueerrw #SLxKFC"", ""Because it's finger lickin' good and it's shiok to indulge in something sinful after our intense hiit session🤭 @yvon_cyf #SLxKFC"", ""I love the Double Down🍔🔥because KFC's amazing succulent fried chicken🍗  with cheesy mozzarella goodness🧀 is simply shiok and 💯 MUST TRY! @kj04_cs @sethluicious @kfc_sg #SLxKFC"", 'I love it because the fillets are so juicy and I love how the cheese is so stretchy when I bite into the patty🤤😋 @kristinn_y #SLxKFC', ""Double the goodness during this down period, always in time to share with @ganweiling for twice the ❤️. Even if we don't win, you'll still get your chicken craving satisfied wifey. 😄 #Pikapromise #SLxKGC"", ""Simply because it's so massive and yummy!!! #SLxKFC @szen1ng"", 'love how tasty, tendy and crispy the Zinger fillets are! @fadhli_kader #SLxKFC', 'I’m already drooling as I stare at this photo 🤤 what’s there not to love about this burger when it has all my favourites in a combi?? Zinger fillets, mozzarella cheese and bacon 😋 I’ve been exercising too often these days and I’ve decided to make this my ultimate cheat meal! #SLxKFC @jeeeleee', 'i would love to have the KFC Double Down Burger because you can never go wrong with KFC’s chicken, and what’s more it’s double the goodness❗️ my friend @idiosyncrastic just had a bad experience with another fast food‘s crispy chicken, i’m sure he will appreciate KFC’s chicken more🙌🏼😆#spillthetea #SLxKFC', ""I love the double down burger as it's nice tender and juicy!! And cheese is my absolute fav!! That cheese with those 2 delicious chicken just makes me soo hungry! 😭😭 #SLxKFC @iguanim"", 'Because the mozzarella patty is life! And kfc has some of the best chicken @abookofquotes #SLxKFC', ""Liked your post. Followed and like @sethluicious And @kfc_sg .. Because KFC Double Down Burger is the burger that me and my sister @ranneba will fight over who will take the bigger portion when one of us buy and bring home. That's how we love this burger so much. #SLxKFC"", 'Simply love the KFC double down burger as having a mozzarella patty sandwiched between 2 zinger fillet instead of the usual burger bun is a match in heaven! Followed and liked! @hoddleml #SLxKFC', ""I love the KFC Double down burger as I'm trying KETO diet. This suits me as there is no bun! Liked and followed too! #SLxKFC @kohcien"", 'Oooo... cos it’s new & an interesting concept that no other have done it yet ! Love the cheese patty in btw too! So this is a definite must try! @cbinghan 🍔', '@dawnciai 🍔 🥤', '@gladysheng12 yummy!!🤩']",
8/6/2020,sethluicious,"Pizza is one of those comfort food that never fails to cheer me up. Cheesy, savoury bites of piping hot Italian goodness - mmm. And in the midst of the current pandemic, I’m sure we can all do with a little more happiness in our lives.

Today’s recipe calls for bread, lots of cheese, and some creativity, and just 30 minutes of your time. I went for the classic Hawaiian, with well-caramelised pineapple chunks, a generous amount of ham, topped with lots of cheese and tomato sauce.

Of course, for those of you who are more creative, you can come up with even more innovative pizza toppings. Curry chicken? Thai basil pork? You can put almost anything on this DIY bread pizza. Let us know what creative twists you come up with! ~ @colourmeamused",619,1,['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn'],
7/6/2020,sethluicious,"The omu rice is a simple, hearty dish that’s super versatile - aside from the rice and eggs, you can really add in any ingredient you’d like to spice things up. Since most of us can’t be away from the laptop for too long, today’s Japanese Omu Fried Rice will take only 15 minutes to make! Plus, it feeds the whole family.
.
When I say this is a versatile dish, I mean it. You can add minced meat to the fried rice, or switch out the veggies. Not a fan of green bell peppers? Add carrots for bright, bold colours, or even swap it out for cheese, to add a gooey, creamy texture. The possibilities are endless!
.
If you try out this Japanese Omu Fried Rice recipe, let know how it goes! What did you add to your version of it? ~ @colourmeamused",557,6,"['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn', 'how does not being able to leave the laptop result in a recipe that only take 15 minutes?', 'Add curry gravy moat', '😋']",
6/6/2020,sethluicious,"AJ Delights at Alexandra Food Village is certainly giving high-end bakeries a run for their money. This gem of a hawker stall has been serving up freshly-baked muffins for eight years.
.
Run by a husband-and-wife team, expect flavours such as the ever-popular Apple Streusel Muffin (S$2.50) with a crumbly, buttery top and a fragrant, light-as-air vanilla muffin.
.
Or if you want something a little more indulgent then the Double Chocolat Muffin (S$2) will make all the calories worth it.
.
All you have to do is place an order for AJ Delights' muffins on their website and you'll have one of these boxes in your hands soon enough! ~ @bunny2302",2472,24,"['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn', 'Yummm do you have the link for their website please?', 'nice photo but the taste was a disappointment for me. bought a variety of six too', '@henry_tan12 looks so good!', '@shanlyn_ @jacquelinewjl @amandaleonggg sounds familiar?', 'wow😍😍😍', 'Best muffins I had', 'Yup this is Super good!', '🤤🤤🤤🖤', '♥️', 'That looks so good!!!', '👏', 'YUM 😋', 'I would be very sad if that box fell over XD', 'The muffins look delish 😍', '😍', '@itsmedebbie__ we must go when we go to Singapore!!', '💕💕💕']",
5/6/2020,sethluicious,"If you love potatoes, you’re going to love this Microwave Baked Potato recipe. Although this one takes around 20 minutes to prepare, you’ll hardly notice it’s taking that long because you’re “baking” these in the microwave!
.
Loaded with scrumptious toppings, I could already tell they would go extremely well with the soft, fluffy potato. What’s your favourite midday snack? ~ @stercei",957,3,"['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn', 'Where you cooked these?', 'Like the fact, that you hold the plate, outside the window. The view outside gives it some country 🇸🇬 context. Best part is, of course, don’t need complicated setups n great lighting too 🤪']",
5/6/2020,sethluicious,"With the current circumstances, you might not be able to go café-hopping just yet, but you can bring @littlefarms into your home.
.
From breakfast goodies to sharing sets perfect for the whole household, there’s something for everyone here. I really enjoyed the Chicken & Avocado Sourdough (S$14), a hefty sandwich packed with flavour.
.
Sandwiched between two thick slices of fluffy, chewy sourdough, the cheese, tomato and chicken came together beautifully on the palate. Think: savoury, piquant notes, complete with the creamy mouthfeel of melted cheese.
.
A drizzle of honey mustard completed it, adding a zing to this really filling sandwich. I’m not kidding when I say I could’ve split this into breakfast and lunch!
.
Little Farms Café also serves up other breakfast dishes like the Ham & Cheese Croissant, Spinach, Mushroom & Goat Feta Quiche. If you’re ordering for the family, sharing sets like Rotisserie Cajun Chicken Family Set – it comes with a whole roasted chicken!
.
Little Farms Café offers island-wide delivery of café-quality dishes, all made with the highest quality produce. With a minimum order of S$30 and free delivery for orders over S$100, you can indulge in a lovely meal with your family. #sp ~ @colourmeamused",716,3,"['#eeeeeats #sgfood #sgfoodporn #foodsg #singaporeinsiders #sgfoodies #instasg #foodiesg #foodpornsg #instafood_sg #instasg #SETHEATS #feedfeed #singaporefood #exploresingapore #bestfoodworld #foodstagram #whati8today #beautifulcuisines #sgfoodie #sgeats #foodphotography #handsinframe #foodporn', '❤️❤️', 'Much appreciated, hope you enjoyed the meals!\n\nThe Little Farms Team']",
4/6/2020,sethluicious,"If you are missing your favourite Sunday brunch meals, well don't fret - @threesacrowdcafe might help tide you over till the Circuit Breaker ends. With nostalgic and familiar flavours, your sweet tooth will certainly be satisfied.
.
One of the waffles to look forward to would certainly have to be the Horlick Waffles (S$9) that's covered with a shower of almond crunch and a dusting of malty Horlicks powder. Crisp on the outside and pillowy in the centre, these waffles looked as good as they taste!
.
No waffles are complete without scoops of ice cream, and Three's A Crowd is known for its unique and special flavours. Their Legacy (S$4.50) is a dark chocolate ice cream that's also a tribute to the late Mr Lee Kuan Yew.
.
Three's A Crowd offers pick-up and delivery, so remember to #tapauplease if you would like a little reminder of Sunday brunch! ~ @bunny2302",815,3,"['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn', 'Thank you for the feature 😍 So glad you enjoyed the ice cream and waffles!! 🙌🏻', 'So sooo soooo good❤️']",
4/6/2020,sethluicious,"Much as I enjoy tinkering about the kitchen, some days I’d love to take a break from cooking and just dig into a feast. And with @alpinespringcatering, I get to do just that.
.
Can you believe that for just S$68, you can enjoy this sumptuous spread from the Zi Char menu for 5 pax? I have to admit, my family ended up saving the leftovers for dinner too – there was just so much delicious food!
.
The Zi Char menu features staples like Braised Ee Fu Noodles with Baby Abalone and Wok Fried White Pepper Clams, and more unconventional dishes like Signature Salted Egg Yolk Beancurd.
.
But my favourite has got to be our local signature dish, the Chilli Crab (add-on S$15). Drenched in a thick, rich chilli crab sauce that has egg strands in it, this was a massive crab. The crab claws are cracked beforehand, so it’s simply a matter of scooping out the sweet, juicy crabmeat. Truly, the star of the show.
.
If you’re feeling hungry, drop a WhatsApp message to +65 9828 3280 for same-day delivery within 3 hours. Yes, it’s that simple. Order away, and dig in! #sp ~ @colourmeamused",621,2,"['#eeeeeats #sgfood #sgfoodporn #foodsg #singaporeinsiders #sgfoodies #instasg #foodiesg #foodpornsg #instafood_sg #instasg #SETHEATS #feedfeed #singaporefood #exploresingapore #bestfoodworld #foodstagram #whati8today #beautifulcuisines #sgfoodie #sgeats #foodphotography #handsinframe #foodporn', '@justcapture']",
3/6/2020,sethluicious,"Located at Suntec City, @supersubsingapore first opened its doors to the public in September 2019. The subs came in cardboard boxes which reminded me of those you might spot at a food festival. Each sub came with a side of plain nachos, in case you want to dip into the bountiful toppings sitting atop your sub.
.
Super Sub had a plethora of gourmet options, and I decided to try some of their more famous toppings. Super Sub’s Fiery Chic Bolognese (S$7.80) is one of their best-sellers, and for good reason. Topped with lettuce, cherry tomatoes, jalapeno, mayonnaise and cheddar cheese, this tomato-based sub may look rather unassuming at first glance as compared to the others.
.
However, this turned out to be my favourite. The slightly spicy meat sauce was absolutely delicious and it went extremely well with the chicken hotdog. Have you tried hotdog subs in Singapore? ~ @stercei",1028,3,"['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn', '우와 😍😍', 'Omg i need this rn 😍😋']",
2/6/2020,sethluicious,"For those of us who want a taste of that idyllic English tea life, here’s an easy recipe for scones worthy of a posh tea time. This 3-Ingredient Scones uses just three ingredients including Sprite (!), and you can make it under 30 minutes!
.
Add a dollop of cream, and a generous serving of jam – you’ve got bakes for a lovely afternoon tea. Don’t forget to brew a pot of piping hot tea to complete the picture. Fluffy and chewy with a crisp top, these scones were lovely indeed.
.
Don’t believe that scones can be made with just 3 ingredients? Try it out, and let us know how your scones turn out! ~ @colourmeamused",914,7,"['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn', 'Where can i get the recipe? :)', 'it is looking awesome 😊it seems to be very delicious and mouth watering 🤤keep growing❤️ and I also have my food page if you want please check out hope you love it😇😇🙌', 'Yum 🤤', '🙌🙌', 'Yums!!!']",
1/6/2020,sethluicious,"Here’s a quick and easy way to pack more cheesy goodness into your instant noodles meal - Cheesy Garlic Instant Noodles.
.
I’ve opted to top the dish with some chopped chilli for a bit of heat, and even more cheese, though you can definitely swap it out for other garnishes you prefer. It only takes 10 minutes, so it’s great for a #StayHome lunch on a busy workday.
.
The best part about this recipe is that you can adjust the ingredient quantities according to your preference. Can’t get enough of garlic? Add a few more cloves, or cook them whole instead of chopping them - you’ll get creamy roasted cloves that are absolutely delectable.
.
Would you try this recipe, and what would you add? ~ @colourmeamused",714,8,"['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodpornshare', 'Looks irresistible, Seth! Great going!', 'Yummy\u200b👏👏👏😃😁👍', 'Food blogger eat Maggie.. more fnb closing lo', 'Cheesy noodles is the perfect match! 🧀']",
31/5/2020,sethluicious,"Love pizza but don’t want to get your hands dirty? Try some Pepperoni Pizza Bites - they’ve been proven to be loved by all.
.
A cross between a bagel bite and a pizza muffin, they’re relatively simple to make and only require five minutes of preparation time. Served alongside some marinara sauce, these Pizza Pepperoni Bites are sure to satisfy any pizza cravings you or your family might have.
.
Try our easy-peasy recipe for these delightful snacks today! ~ @stercei",750,1,['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn'],
31/5/2020,sethluicious,"Anybody craving some Taiwanese food and a refreshing cup of bubble tea? You can now indulge in the best of both worlds with @emosnackssg. Located at Geylang Road, this eatery boasts a myriad of authentic Taiwanese dishes.
.
If you love heat and you're not afraid to chow down on some dangerously spicy food, dive right into their Mala Chicken (S$4.50). Trust me, you'll be hooked on this tasty and feisty dish. Simple, yet incredibly comforting, relive your memories in Taiwan with their delectable dishes.
.
Be sure to #tapauplease as they are currently offering a 20% discount for self pick-up orders and free islandwide delivery for a minimum purchase of S$55! ~@jermtard",906,7,"['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn', 'Thank you for your kind review ☺️', '😀👏😁😁Wow.so\u200byummy\u200b', 'So good', '@11leeco this looks so good', 'Looks amazing!!🤤🤤', 'Great👍🏻']",
30/5/2020,sethluicious,"‘Circuit Breaker’ got you feeling down? Turn that frown upside down with yummy fuss-free meals, courtesy of @onandondiners.
.
If you’re too busy to cook or you’d like to treat your family to a scrumptious spread, On & On Diners is here for you with 7 dishes for S$68. Including zi char favourites like Thai Style Mango Fish, Prawn Paste Chicken, and more, the highlight of the set had to be the all-new Signature Seafood Crab Bee Hoon Soup (add-on S$29.90).
.
Packed with a bounty of fresh seafood such as plump clams, succulent prawns and a huge crab with savoury roe, this is the dish for seafood lovers. I particularly enjoyed the rich, flavourful soup, which went really well with the springy beehoon.
.
Sweet crabmeat, creamy and savoury roe, juicy prawns – what more could you ask for? Treat yourselves, and place your orders at +65 6570 9939! #sp ~ @colourmeamused",695,5,"['#eeeeeats #sgfood #sgfoodporn #foodsg #singaporeinsiders #sgfoodies #instasg #foodiesg #foodpornsg #instafood_sg #instasg #SETHEATS #feedfeed #singaporefood #exploresingapore #bestfoodworld #foodstagram #whati8today #beautifulcuisines #sgfoodie #sgeats #foodphotography #handsinframe #foodporn', '😍😍😍', 'Indeed one of the better caters around. Based on your previous recommendation, I have already ordered 3 rounds of the Mini Buffets for my family. Really good. Thanks !', 'This makes me drool👌']",
30/6/2020,sethluicious,"Your dining experience at @omotesingapore will not be complete without trying one of their renowned chirashi don.
.
I tried their newest addition, the Umami Soy Chirashi (S$17.80) and I’m loving every bit of this umami filled goodness. With the reddish-orange balls of huge salmon roe scattered amongst the diced sashimi, the bowl was a playground of texture and flavours, waiting to be devoured! - @fel_z",745,12,"['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn', 'Omo. So delish', '@alinebotti', '@averagemaninhobbitland', '@theoriginee 😍', 'love their chirashi dons 😍', '❤️❤️❤️', '👍', '@callistus1406', '@weijinglebells']",
30/6/2020,sethluicious,"Today, we’re trying out a crowd-favourite recipe that we found on @shermainexk Instagram post. It’s easy, flaky, and super addictive - this Easy Air Fryer Egg Tarts recipe will have you lining your Tupperware with egg custard pastries for days.
.
I used brown sugar instead of regular white sugar, and the resulting egg tarts had a good amount of caramel smokiness to them. Using frozen prata to replace the typical shortcrust tart shell is certainly a stroke of genius, because it reduces the preparation time by a lot.
.
This recipe makes egg tarts that are closer in taste and texture to Portuguese egg tarts, with a flaky, crispy crust and smooth, egg custard centre. If you have an air fryer at home, pick up a pack of frozen prata from the supermarket and try out this simple recipe. Share your experience with us! ~ @colourmeamused",728,4,"['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn', 'Glad y’all enjoyed it!! Easy, simple but so yums 😘', '👏', 'Hihi...can share your receipe with us.']",
29/6/2020,sethluicious,"Hidden away at Forum Galleria Orchard Road, @brownbutter.sg sits comfortably between its cousin restaurants, Hana Japanese Restaurant and The Benjamin Browns. Of course, I had to try Brown Butter’s insta-famous desserts. Shaped cheekily like a cartoon block of cheese, I loved the attention to detail with the little holes on the Lemon Cheesecake.
.
Priced at S$8.90+, I felt that it was a little exorbitant for a small slice of cake. The difference between these cakes and other cheesecakes is easily spotted.
.
Instead of having a crunchy biscuit base attached to the cake, these cakes came without a base and sat atop biscuits crumbs scattered in an artfully careless manner. Have you tried the desserts at Brown Butter Cafe yet? ~ @stercei",579,6,"['#eeeeeats\xa0#sgfood\xa0#sgfoodporn\xa0#foodsg\xa0#singaporeinsiders\xa0#sgfoodies\xa0#instasg\xa0#foodiesg\xa0#foodpornsg\xa0#instafood_sg\xa0#instasg\xa0#SETHEATS\xa0#feedfeed\xa0#singaporefood\xa0#exploresingapore\xa0#bestfoodworld\xa0#foodstagram\xa0#whati8today\xa0#beautifulcuisines\xa0#sgfoodie\xa0#sgeats\xa0#foodphotography\xa0#handsinframe\xa0#foodporn', '@y.tang__ @irenekohxm 😂', 'So is the cheesecake nice?']",
